measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Both,55-59 years,Non-communicable diseases,Number,2010,13462.299510037972,16313.699633885466,11108.724006574179
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Male,55-59 years,Non-communicable diseases,Rate,2010,46840.793772315286,59964.997852937566,35702.97590947827
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Female,55-59 years,Non-communicable diseases,Rate,2010,37333.390657130345,46531.23639507113,29756.038856866202
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Both,55-59 years,Non-communicable diseases,Rate,2010,42707.44959106948,51753.157344220104,35241.027744043415
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Male,60-64 years,Non-communicable diseases,Number,2010,7324.236549490404,9245.15625026334,5611.611904958358
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Female,60-64 years,Non-communicable diseases,Number,2010,5194.24798339641,6356.5844568175,4174.270053829958
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Both,60-64 years,Non-communicable diseases,Number,2010,12518.484532886812,14874.464232455783,10440.182598331927
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Male,60-64 years,Non-communicable diseases,Rate,2010,60873.10507930806,76838.22936276656,46639.160115410676
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Female,60-64 years,Non-communicable diseases,Rate,2010,50746.125750221385,62101.77781628371,40781.27069484436
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Both,60-64 years,Non-communicable diseases,Rate,2010,56218.060805758694,66798.30393818836,46884.81409985025
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Male,65-69 years,Non-communicable diseases,Number,2010,6368.713235383971,7939.611915326886,4946.698072910902
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Female,65-69 years,Non-communicable diseases,Number,2010,4969.1226973747225,5994.69549163498,4033.4803043115994
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Both,65-69 years,Non-communicable diseases,Number,2010,11337.8359327587,13313.159083911363,9518.851152709365
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Male,65-69 years,Non-communicable diseases,Rate,2010,78192.91313317874,97479.87730976492,60733.89057026124
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Female,65-69 years,Non-communicable diseases,Rate,2010,65890.31911414413,79489.36321186666,53483.74765069015
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Both,65-69 years,Non-communicable diseases,Rate,2010,72278.22169533766,84870.82274245881,60682.27111247706
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Male,Age-standardized,Non-communicable diseases,Rate,2010,23894.730040009563,28526.858073390384,19415.0416970213
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Female,Age-standardized,Non-communicable diseases,Rate,2010,20861.170834328375,25572.00308247572,17039.809750509994
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Both,Age-standardized,Non-communicable diseases,Rate,2010,22480.54570150782,26248.417450812856,19047.241149845366
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Male,<20 years,Non-communicable diseases,Number,2010,17887.63351739751,21978.858516175405,14573.96228599428
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Female,<20 years,Non-communicable diseases,Number,2010,16803.43576373892,21242.56885457073,13330.302666119365
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Both,<20 years,Non-communicable diseases,Number,2010,34691.06928113642,42770.72013040166,28151.079275616634
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Male,<20 years,Non-communicable diseases,Rate,2010,5511.247163691582,6771.768973276332,4490.292594283873
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Female,<20 years,Non-communicable diseases,Rate,2010,5341.732723638554,6752.912129403527,4237.6401450754165
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Both,<20 years,Non-communicable diseases,Rate,2010,5427.815666082864,6691.969708171383,4404.559221598231
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Male,65-74 years,Non-communicable diseases,Number,2010,12426.464842789916,15404.817311128183,9639.99612177254
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Female,65-74 years,Non-communicable diseases,Number,2010,9982.930182840584,12057.27086626003,8152.742425432965
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Both,65-74 years,Non-communicable diseases,Number,2010,22409.39502563053,26247.610904532907,18869.1694510921
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Male,65-74 years,Non-communicable diseases,Rate,2010,85131.79773476269,105536.03201419422,66042.12947005648
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Female,65-74 years,Non-communicable diseases,Rate,2010,72029.21486606113,86996.07610368176,58823.97504076984
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Both,65-74 years,Non-communicable diseases,Rate,2010,78750.22207023187,92238.33062788591,66309.29941905165
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Male,75+ years,Non-communicable diseases,Number,2010,9590.350671484266,11485.954874646428,7820.929129561215
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Female,75+ years,Non-communicable diseases,Number,2010,7911.488594134188,9443.637430364426,6454.937118288715
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Both,75+ years,Non-communicable diseases,Number,2010,17501.839265618444,20085.198700324945,14982.178450620762
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Male,75+ years,Non-communicable diseases,Rate,2010,115262.11746668446,138044.5330236959,93996.23464348086
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Female,75+ years,Non-communicable diseases,Rate,2010,99688.92644770374,118994.80938295017,81335.61010082686
DALYs (Disability-Adjusted Life Years),Arunachal Pradesh,Both,75+ years,Non-communicable diseases,Rate,2010,107659.59113597884,123550.68785311842,92160.32565724211
DALYs (Disability-Adjusted Life Years),Kerala,Male,25-29 years,Non-communicable diseases,Number,2010,113634.65010274846,137314.5214305121,91488.18707756863
DALYs (Disability-Adjusted Life Years),Kerala,Female,25-29 years,Non-communicable diseases,Number,2010,142206.28990968218,183367.43313720345,107193.76535036437
DALYs (Disability-Adjusted Life Years),Kerala,Both,25-29 years,Non-communicable diseases,Number,2010,255840.94001243068,320339.4793020055,198922.88959050056
DALYs (Disability-Adjusted Life Years),Kerala,Male,25-29 years,Non-communicable diseases,Rate,2010,9058.62850130592,10946.319950375188,7293.175965643475
DALYs (Disability-Adjusted Life Years),Kerala,Female,25-29 years,Non-communicable diseases,Rate,2010,9920.69539932939,12792.208076495475,7478.126990188423
DALYs (Disability-Adjusted Life Years),Kerala,Both,25-29 years,Non-communicable diseases,Rate,2010,9518.366099392544,11917.984822668015,7400.773654831901
DALYs (Disability-Adjusted Life Years),Kerala,Male,30-34 years,Non-communicable diseases,Number,2010,136900.9651762053,162772.34852317654,112665.26230973695
DALYs (Disability-Adjusted Life Years),Kerala,Female,30-34 years,Non-communicable diseases,Number,2010,171208.4679392616,216543.7113766133,134095.52461873856
DALYs (Disability-Adjusted Life Years),Kerala,Both,30-34 years,Non-communicable diseases,Number,2010,308109.433115467,381578.4043296676,248526.9730939602
DALYs (Disability-Adjusted Life Years),Kerala,Male,30-34 years,Non-communicable diseases,Rate,2010,11530.915208449358,13710.01399942754,9489.586760467078
DALYs (Disability-Adjusted Life Years),Kerala,Female,30-34 years,Non-communicable diseases,Rate,2010,12140.18785835012,15354.855792466196,9508.553399432521
DALYs (Disability-Adjusted Life Years),Kerala,Both,30-34 years,Non-communicable diseases,Rate,2010,11861.706208745292,14690.140713945984,9567.879535465334
DALYs (Disability-Adjusted Life Years),Kerala,Male,35-39 years,Non-communicable diseases,Number,2010,184561.44707161724,213797.57846359193,157701.9354021501
DALYs (Disability-Adjusted Life Years),Kerala,Female,35-39 years,Non-communicable diseases,Number,2010,203876.38326513537,249310.97768760298,163669.5190725433
DALYs (Disability-Adjusted Life Years),Kerala,Both,35-39 years,Non-communicable diseases,Number,2010,388437.8303367526,462628.1281367721,321987.7716959069
DALYs (Disability-Adjusted Life Years),Kerala,Male,35-39 years,Non-communicable diseases,Rate,2010,15610.617594834159,18083.474599121444,13338.780371465764
DALYs (Disability-Adjusted Life Years),Kerala,Female,35-39 years,Non-communicable diseases,Rate,2010,14468.646781893529,17693.037404530623,11615.25637495441
DALYs (Disability-Adjusted Life Years),Kerala,Both,35-39 years,Non-communicable diseases,Rate,2010,14989.656801630108,17852.630011703146,12425.376250966572
DALYs (Disability-Adjusted Life Years),Kerala,Male,40-44 years,Non-communicable diseases,Number,2010,232579.51153059799,267014.373211401,202651.45849775212
DALYs (Disability-Adjusted Life Years),Kerala,Female,40-44 years,Non-communicable diseases,Number,2010,233274.82149612918,284705.6416024029,188718.94498702112
DALYs (Disability-Adjusted Life Years),Kerala,Both,40-44 years,Non-communicable diseases,Number,2010,465854.33302672696,548535.0452770713,393533.67768811726
DALYs (Disability-Adjusted Life Years),Kerala,Male,40-44 years,Non-communicable diseases,Rate,2010,20275.42204029155,23277.325986527554,17666.405011698527
DALYs (Disability-Adjusted Life Years),Kerala,Female,40-44 years,Non-communicable diseases,Rate,2010,17568.573877809264,21441.97160173971,14212.947226289996
DALYs (Disability-Adjusted Life Years),Kerala,Both,40-44 years,Non-communicable diseases,Rate,2010,18823.182784964032,22163.95703378905,15901.014162591388
DALYs (Disability-Adjusted Life Years),Kerala,Male,45-49 years,Non-communicable diseases,Number,2010,291906.14538589434,330971.9564169742,257169.98225428228
DALYs (Disability-Adjusted Life Years),Kerala,Female,45-49 years,Non-communicable diseases,Number,2010,266144.57844416733,321638.7736740069,220364.90166469413
DALYs (Disability-Adjusted Life Years),Kerala,Both,45-49 years,Non-communicable diseases,Number,2010,558050.7238300615,647445.4531174765,482654.90547013236
DALYs (Disability-Adjusted Life Years),Kerala,Male,45-49 years,Non-communicable diseases,Rate,2010,26840.14948208035,30432.167753318663,23646.233130460252
DALYs (Disability-Adjusted Life Years),Kerala,Female,45-49 years,Non-communicable diseases,Rate,2010,22210.88770330379,26842.112376902576,18390.380571479054
DALYs (Disability-Adjusted Life Years),Kerala,Both,45-49 years,Non-communicable diseases,Rate,2010,24413.435104678367,28324.24881562548,21115.04153561134
DALYs (Disability-Adjusted Life Years),Kerala,Male,50-54 years,Non-communicable diseases,Number,2010,346262.67535549175,386285.55538003833,310965.2270672062
DALYs (Disability-Adjusted Life Years),Kerala,Female,50-54 years,Non-communicable diseases,Number,2010,249247.65594324007,296489.74714861036,207184.44667697247
DALYs (Disability-Adjusted Life Years),Kerala,Both,50-54 years,Non-communicable diseases,Number,2010,595510.3312987318,681777.7569483758,525140.4857801233
DALYs (Disability-Adjusted Life Years),Kerala,Male,50-54 years,Non-communicable diseases,Rate,2010,36576.49172944768,40804.197007539144,32847.9442501052
DALYs (Disability-Adjusted Life Years),Kerala,Female,50-54 years,Non-communicable diseases,Rate,2010,24895.672397993447,29614.367230224325,20694.261259588555
DALYs (Disability-Adjusted Life Years),Kerala,Both,50-54 years,Non-communicable diseases,Rate,2010,30572.706874042433,35001.56155304171,26960.01277498262
DALYs (Disability-Adjusted Life Years),Kerala,Male,55-59 years,Non-communicable diseases,Number,2010,396553.4618781529,438643.51359576435,356716.3117517149
DALYs (Disability-Adjusted Life Years),Kerala,Female,55-59 years,Non-communicable diseases,Number,2010,263972.4694311699,310160.78331109125,223207.49547296893
DALYs (Disability-Adjusted Life Years),Kerala,Both,55-59 years,Non-communicable diseases,Number,2010,660525.9313093224,742645.4987234272,588388.1619544618
DALYs (Disability-Adjusted Life Years),Kerala,Male,55-59 years,Non-communicable diseases,Rate,2010,48419.143957305576,53558.33569108417,43555.03131613675
DALYs (Disability-Adjusted Life Years),Kerala,Female,55-59 years,Non-communicable diseases,Rate,2010,31354.318558123206,36840.50850124246,26512.30612306393
DALYs (Disability-Adjusted Life Years),Kerala,Both,55-59 years,Non-communicable diseases,Rate,2010,39769.08864503518,44713.36138465317,35425.8021696022
DALYs (Disability-Adjusted Life Years),Kerala,Male,60-64 years,Non-communicable diseases,Number,2010,407841.0743181099,445536.7715879438,369147.88562484906
DALYs (Disability-Adjusted Life Years),Kerala,Female,60-64 years,Non-communicable diseases,Number,2010,282712.9032070016,325477.8552827734,245391.76021598233
DALYs (Disability-Adjusted Life Years),Kerala,Both,60-64 years,Non-communicable diseases,Number,2010,690553.977525112,764788.7981166176,624858.1673684355
DALYs (Disability-Adjusted Life Years),Kerala,Male,60-64 years,Non-communicable diseases,Rate,2010,64212.68261604891,70147.69504417555,58120.619796929066
DALYs (Disability-Adjusted Life Years),Kerala,Female,60-64 years,Non-communicable diseases,Rate,2010,41308.01615214588,47556.52943559602,35854.91387063882
DALYs (Disability-Adjusted Life Years),Kerala,Both,60-64 years,Non-communicable diseases,Rate,2010,52332.81214004258,57958.60975573114,47354.133277545945
DALYs (Disability-Adjusted Life Years),Kerala,Male,65-69 years,Non-communicable diseases,Number,2010,388268.79820249556,421356.35928675253,354483.3648089622
DALYs (Disability-Adjusted Life Years),Kerala,Female,65-69 years,Non-communicable diseases,Number,2010,311071.3172266561,350156.0406708857,271763.06556101295
DALYs (Disability-Adjusted Life Years),Kerala,Both,65-69 years,Non-communicable diseases,Number,2010,699340.1154291509,768043.7367018228,633351.7278365586
DALYs (Disability-Adjusted Life Years),Kerala,Male,65-69 years,Non-communicable diseases,Rate,2010,83040.68446372251,90117.26062022068,75814.85141483745
DALYs (Disability-Adjusted Life Years),Kerala,Female,65-69 years,Non-communicable diseases,Rate,2010,56402.78759072196,63489.5462611163,49275.49926010269
DALYs (Disability-Adjusted Life Years),Kerala,Both,65-69 years,Non-communicable diseases,Rate,2010,68624.50673677892,75366.22227239398,62149.2303312231
DALYs (Disability-Adjusted Life Years),Kerala,Male,Age-standardized,Non-communicable diseases,Rate,2010,24274.238128940084,27037.542737555235,21793.30067656206
DALYs (Disability-Adjusted Life Years),Kerala,Female,Age-standardized,Non-communicable diseases,Rate,2010,18965.64408949979,22133.674924337793,16112.678784830603
DALYs (Disability-Adjusted Life Years),Kerala,Both,Age-standardized,Non-communicable diseases,Rate,2010,21344.843864682007,24096.89689611259,18919.89372230578
DALYs (Disability-Adjusted Life Years),Kerala,Male,<20 years,Non-communicable diseases,Number,2010,272855.32051868853,348353.3425520422,208328.97214303218
DALYs (Disability-Adjusted Life Years),Kerala,Female,<20 years,Non-communicable diseases,Number,2010,275406.3178742999,358708.3296295953,205239.1861948812
DALYs (Disability-Adjusted Life Years),Kerala,Both,<20 years,Non-communicable diseases,Number,2010,548261.6383929889,705816.6939044683,416995.2927984637
DALYs (Disability-Adjusted Life Years),Kerala,Male,<20 years,Non-communicable diseases,Rate,2010,4962.813823326054,6336.005398511912,3789.179924310593
DALYs (Disability-Adjusted Life Years),Kerala,Female,<20 years,Non-communicable diseases,Rate,2010,5205.071280343409,6779.446597253224,3878.9400399725478
DALYs (Disability-Adjusted Life Years),Kerala,Both,<20 years,Non-communicable diseases,Rate,2010,5081.619909745706,6541.935297331397,3864.964159020781
DALYs (Disability-Adjusted Life Years),Kerala,Male,65-74 years,Non-communicable diseases,Number,2010,750073.2245171496,811161.426719838,687934.9870654077
DALYs (Disability-Adjusted Life Years),Kerala,Female,65-74 years,Non-communicable diseases,Number,2010,627463.0549454582,704408.0308907493,545460.8064461115
DALYs (Disability-Adjusted Life Years),Kerala,Both,65-74 years,Non-communicable diseases,Number,2010,1377536.2794626092,1507316.7645779997,1255287.056351508
DALYs (Disability-Adjusted Life Years),Kerala,Male,65-74 years,Non-communicable diseases,Rate,2010,93680.14746977534,101309.7382936516,85919.41284051516
DALYs (Disability-Adjusted Life Years),Kerala,Female,65-74 years,Non-communicable diseases,Rate,2010,62160.07709635529,69782.68626710915,54036.46559665199
DALYs (Disability-Adjusted Life Years),Kerala,Both,65-74 years,Non-communicable diseases,Rate,2010,76102.53545267455,83272.30957536587,69348.82887189127
DALYs (Disability-Adjusted Life Years),Kerala,Male,75+ years,Non-communicable diseases,Number,2010,595887.8454025638,636209.1235660161,545656.353864156
DALYs (Disability-Adjusted Life Years),Kerala,Female,75+ years,Non-communicable diseases,Number,2010,710651.0235592865,781262.6183891605,616520.6598582044
DALYs (Disability-Adjusted Life Years),Kerala,Both,75+ years,Non-communicable diseases,Number,2010,1306538.8689618504,1408811.3097995946,1194495.9982881378
DALYs (Disability-Adjusted Life Years),Kerala,Male,75+ years,Non-communicable diseases,Rate,2010,138436.04377836734,147803.44113694996,126766.31596748061
DALYs (Disability-Adjusted Life Years),Kerala,Female,75+ years,Non-communicable diseases,Rate,2010,107682.49991583212,118382.03147527736,93419.25038084651
DALYs (Disability-Adjusted Life Years),Kerala,Both,75+ years,Non-communicable diseases,Rate,2010,119822.7447525904,129202.1553961198,109547.28750212908
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Male,25-29 years,Non-communicable diseases,Number,2010,775308.8891753069,927773.1093747085,640166.1618231726
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Female,25-29 years,Non-communicable diseases,Number,2010,906197.3464137336,1112386.1403200277,733895.3518498531
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Both,25-29 years,Non-communicable diseases,Number,2010,1681506.2355890425,2030209.1437556332,1383394.0525865555
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Male,25-29 years,Non-communicable diseases,Rate,2010,9681.886412607995,11585.825968270272,7994.253839343932
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Female,25-29 years,Non-communicable diseases,Rate,2010,12107.964009537744,14862.91193083476,9805.787384095986
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Both,25-29 years,Non-communicable diseases,Rate,2010,10853.933398626814,13104.771403888102,8929.652827347958
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Male,30-34 years,Non-communicable diseases,Number,2010,889545.2505486945,1036238.1316167326,750783.0005216056
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Female,30-34 years,Non-communicable diseases,Number,2010,938105.6477259044,1146347.6501660824,754607.4741590848
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Both,30-34 years,Non-communicable diseases,Number,2010,1827650.8982746005,2174773.420824443,1518672.2739312062
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Male,30-34 years,Non-communicable diseases,Rate,2010,12789.24425341332,14898.289391992648,10794.220045645377
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Female,30-34 years,Non-communicable diseases,Rate,2010,13818.961122416165,16886.513420764233,11115.902961854747
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Both,30-34 years,Non-communicable diseases,Rate,2010,13297.851346501855,15823.488878400465,11049.745967272167
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Male,35-39 years,Non-communicable diseases,Number,2010,1131013.2040154191,1288208.3451813115,984106.4487862044
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Female,35-39 years,Non-communicable diseases,Number,2010,1029416.1953561174,1222111.6442337201,848263.7368172192
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Both,35-39 years,Non-communicable diseases,Number,2010,2160429.399371539,2496590.559839011,1849136.9140111478
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Male,35-39 years,Non-communicable diseases,Rate,2010,17672.221215505106,20128.414740765056,15376.784993146586
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Female,35-39 years,Non-communicable diseases,Rate,2010,16839.32450966113,19991.461817994634,13876.008944177758
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Both,35-39 years,Non-communicable diseases,Rate,2010,17265.31721640773,19951.78735655439,14777.587921298813
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Male,40-44 years,Non-communicable diseases,Number,2010,1266032.6296539996,1432558.0814269467,1123257.0170720003
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Female,40-44 years,Non-communicable diseases,Number,2010,997704.7597244019,1194007.8203878987,822140.8766693135
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Both,40-44 years,Non-communicable diseases,Number,2010,2263737.3893784042,2612778.783190945,1953096.0311670676
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Male,40-44 years,Non-communicable diseases,Rate,2010,23106.62299889432,26145.913411882833,20500.795806059585
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Female,40-44 years,Non-communicable diseases,Rate,2010,19689.294062099027,23563.25441862906,16224.612866120311
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Both,40-44 years,Non-communicable diseases,Rate,2010,21464.68357891425,24774.28261159475,18519.192422644857
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Male,45-49 years,Non-communicable diseases,Number,2010,1370076.856589375,1529501.3912404368,1217309.6944263433
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Female,45-49 years,Non-communicable diseases,Number,2010,992403.4508895767,1175601.3447633851,829667.4538956108
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Both,45-49 years,Non-communicable diseases,Number,2010,2362480.307478951,2689444.717233938,2055597.680870194
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Male,45-49 years,Non-communicable diseases,Rate,2010,30985.14173710317,34590.62691757097,27530.217183323035
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Female,45-49 years,Non-communicable diseases,Rate,2010,24655.252072724103,29206.616992507596,20612.24212188633
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Both,45-49 years,Non-communicable diseases,Rate,2010,27968.79967750968,31839.647637241887,24335.694808463148
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Male,50-54 years,Non-communicable diseases,Number,2010,1402403.2457853546,1557512.2131679724,1241258.792403227
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Female,50-54 years,Non-communicable diseases,Number,2010,1123768.7693838973,1294066.400158641,962209.6430633188
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Both,50-54 years,Non-communicable diseases,Number,2010,2526172.0151692564,2836172.2623036513,2243509.9014886506
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Male,50-54 years,Non-communicable diseases,Rate,2010,40222.92499154652,44671.67136980616,35601.07226789329
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Female,50-54 years,Non-communicable diseases,Rate,2010,34700.56019643391,39959.135936395855,29711.818436646354
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Both,50-54 years,Non-communicable diseases,Rate,2010,37563.60893889517,42173.24279771103,33360.48696763528
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Male,55-59 years,Non-communicable diseases,Number,2010,1661126.8308529933,1831192.1412757032,1492474.1546297935
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Female,55-59 years,Non-communicable diseases,Number,2010,1152491.7383680793,1318496.7993125436,987598.0645745748
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Both,55-59 years,Non-communicable diseases,Number,2010,2813618.5692210714,3108545.0315925125,2502971.4019933864
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Male,55-59 years,Non-communicable diseases,Rate,2010,55374.92784211152,61044.184468511434,49752.7624524628
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Female,55-59 years,Non-communicable diseases,Rate,2010,38987.55999211689,44603.33323985558,33409.38378024404
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Both,55-59 years,Non-communicable diseases,Rate,2010,47241.40722900656,52193.301300190695,42025.55832465304
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Male,60-64 years,Non-communicable diseases,Number,2010,1878013.2059983271,2076479.0515616685,1677906.3723647762
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Female,60-64 years,Non-communicable diseases,Number,2010,1402573.8505474753,1584750.8799367081,1208645.1373527222
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Both,60-64 years,Non-communicable diseases,Number,2010,3280587.0565458033,3591202.8959415387,2966057.48460141
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Male,60-64 years,Non-communicable diseases,Rate,2010,71880.44686373812,79476.67335496732,64221.41199852747
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Female,60-64 years,Non-communicable diseases,Rate,2010,56233.69920660757,63537.76256771232,48458.47302435593
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Both,60-64 years,Non-communicable diseases,Rate,2010,64238.610495621026,70320.91514926506,58079.669332582795
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Male,65-69 years,Non-communicable diseases,Number,2010,2123584.6362067885,2330539.121881091,1857015.168185184
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Female,65-69 years,Non-communicable diseases,Number,2010,1327168.772879319,1481623.0188919646,1108674.258894091
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Both,65-69 years,Non-communicable diseases,Number,2010,3450753.409086107,3769552.73102316,3127072.81241709
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Male,65-69 years,Non-communicable diseases,Rate,2010,103974.68646729818,114107.5662188784,90922.94537502472
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Female,65-69 years,Non-communicable diseases,Rate,2010,69846.93226641275,77975.63110258263,58347.88871538077
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Both,65-69 years,Non-communicable diseases,Rate,2010,87526.68669218734,95612.87688340586,79316.68533468884
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Male,Age-standardized,Non-communicable diseases,Rate,2010,26271.25090425689,29238.26415588926,23297.967649130984
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Female,Age-standardized,Non-communicable diseases,Rate,2010,22709.306615679176,25854.50007464137,19379.544454336632
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Both,Age-standardized,Non-communicable diseases,Rate,2010,24497.831164984527,27210.148756414215,21739.629429357785
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Male,<20 years,Non-communicable diseases,Number,2010,3627146.647040778,4544956.900308313,2912020.0437936326
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Female,<20 years,Non-communicable diseases,Number,2010,3572284.666189787,4427552.177325197,2928187.719793485
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Both,<20 years,Non-communicable diseases,Number,2010,7199431.313230578,8814210.021591943,5868987.020993322
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Male,<20 years,Non-communicable diseases,Rate,2010,6806.581032413869,8528.912790448112,5464.598574272065
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Female,<20 years,Non-communicable diseases,Rate,2010,7581.043269471578,9396.077796327032,6214.151412677576
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Both,<20 years,Non-communicable diseases,Rate,2010,7170.027065237264,8778.210620241509,5845.016634677173
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Male,65-74 years,Non-communicable diseases,Number,2010,3592099.827336481,3957026.933025418,3091519.3076289846
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Female,65-74 years,Non-communicable diseases,Number,2010,2584118.739722728,2893535.8611400495,2142340.448351778
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Both,65-74 years,Non-communicable diseases,Number,2010,6176218.567059208,6756345.778472693,5558674.138702454
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Male,65-74 years,Non-communicable diseases,Rate,2010,104640.0786239936,115270.6297965182,90057.86001714836
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Female,65-74 years,Non-communicable diseases,Rate,2010,77063.95045250269,86291.43112029074,63889.176463264375
DALYs (Disability-Adjusted Life Years),Uttar Pradesh,Both,65-74 years,Non-communicable diseases,Rate,2010,91013.75054430065,99562.59847289474,81913.51648648207
